cheese	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cheese> . }
player	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/SoccerPlayer . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/BaseballPlayer . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/IceHockeyPlayer . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/BasketballPlayer . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/AmericanFootballPlayer . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/GridironFootballPlayer . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/CanadianFootballPlayer . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/TennisPlayer . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/GolfPlayer . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/BadmintonPlayer . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/RugbyPlayer . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/PokerPlayer . }
biologist	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/Person . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#professionBiologist . }
soap character	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoapCharacter> . }
proprietary	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/license> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Proprietary_software> . }
proprietary	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/license> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Proprietary_software> . }
horse rider	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/HorseRider> . }
racing league	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/FormulaOneRacingLeague> . }
Formula One racing league	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/FormulaOneRacingLeague> . }
square meter	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/squareMetre> . }
bat right	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/battingSide> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Right> . }
bat right handed	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/battingSide> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Right> . }
Hungarian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Hungarian_language> . }
Hungarian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Hungarian_language> . }
Portuguese	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Portuguese_language> . }
Portuguese	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Portuguese_language> . }
opera	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Opera> . }
academical journal	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/AcademicalJournal> . }
group	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Group> . }
coupé	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/bodyStyle> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Coup> . }
mayor	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/leaderTitle> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Mayor> . }
venue	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Venue> . }
operational	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/status> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Operational> . }
operational	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/status> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Operational> . }
American	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Americans> . }
American	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Americans> . }
American	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Americans> . }
collection of valuables	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/CollectionOfValuables> . }
collection	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/CollectionOfValuables> . }
Spanish	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Spanish_language> . }
Spanish	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Spanish_language> . }
race course	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Racecourse> . }
parish	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Parish> . }
cubic centimeter	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/cubicCentimetre> . }
shoot left	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/shoots> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Left> . }
public service	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/PublicService> . }
territory	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Territory> . }
second	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/second> . }
Pole	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Polish> . }
Polish	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Polish> . }
Polish	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Polish> . }
synagogue	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Synagogue> . }
prefecture	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Prefecture> . }
km/h	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/kilometrePerHour> . }
kilometer per hour	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/kilometrePerHour> . }
French	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#France> . }
French	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#France> . }
French	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#France> . }
result	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SportCompetitionResult> . }
sport competition result	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SportCompetitionResult> . }
near threatened	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/conservationStatus> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#NT> . }
near threatened	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/conservationStatus> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#NT> . }
polyhedron	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Polyhedron> . }
cubic meter per second	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/cubicMetrePerSecond> . }
prehistorical period	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/PrehistoricalPeriod> . }
video games league	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/VideoGamesLeague> . }
shrine	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Shrine> . }
Japanese	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Japanese_language> . }
Japanese	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Japanese_language> . }
chef	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Chef> . }
broadcast	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Broadcast> . }
extinct in the wild	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/conservationStatus> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#EW> . }
extinct in the wild	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/conservationStatus> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#EW> . }
deanery	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Deanary> . }
killer	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Murderer> . }
murderer	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Murderer> . }
cycling competition	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/CyclingCompetition> . }
race	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/Race . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/CyclingCompetition . }
district	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/District> . }
sub-municipality	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SubMunicipality> . }
squash player	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SquashPlayer> . }
state	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/State> . }
Chinese	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#China> . }
Chinese	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#China> . }
Chinese	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#China> . }
German	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Germany> . }
German	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Germany> . }
German	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Germany> . }
Gothic	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/architecturalStyle> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Gothic_architecture> . }
Gothic	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/architecturalStyle> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Gothic_architecture> . }
Hollywood cartoon	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/HollywoodCartoon> . }
list	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/List> . }
race driver	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/RacingDriver . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/FormulaOneRacer . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/NascarDriver . }
water tower	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/WaterTower> . }
degree kelvin	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/kelvin> . }
kelvin	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/kelvin> . }
curler	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Curler> . }
Dutch	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Dutch_language> . }
Dutch	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Dutch_language> . }
centimeter	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/centimetre> . }
cm	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/centimetre> . }
hour	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/hour> . }
Thai	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Thai_language> . }
Thai	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Thai_language> . }
Serbian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Serbian_language> . }
Serbian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Serbian_language> . }
dog	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Dog> . }
lacrosse player	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/LacrossePlayer> . }
socialist	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Socialism> . }
socialist	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Socialism> . }
German	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#German_language> . }
German	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#German_language> . }
French locality	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/FrenchLocality> . }
Belgian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Belgium> . }
Belgian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Belgium> . }
Belgian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Belgium> . }
light novel	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/LightNovel> . }
cubic kilometer	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/cubicKilometre> . }
festival	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/MusicFestival . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/FilmFestival . }
Italian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Italian> . }
Italian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Italian> . }
Italian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Italian> . }
Canadian	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Canadian1 . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Canadian2 . }
Canadian	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Canadian1 . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Canadian2 . }
Canadian	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Canadian1 . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Canadian2 . }
gymnast	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Gymnast> . }
overseas department	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/OverseasDepartment> . }
English	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#English_language> . }
English	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#English_language> . }
Dutch	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Netherlands> . }
Dutch	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Netherlands> . }
Dutch	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Netherlands> . }
governmental administrative region	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/GovernmentalAdministrativeRegion> . }
career station	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/CareerStation> . }
community	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Community> . }
black-and-white	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/format> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Black_and_white> . }
black-and-white	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/format> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Black_and_white> . }
Croatian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Croatian_language> . }
Croatian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Croatian_language> . }
skier	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skier> . }
Greek	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Greek_language> . }
Greek	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Greek_language> . }
factory	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Factory> . }
beauty queen	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BeautyQueen> . }
member of parliament	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/office> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#MemberofParliament> . }
blood vessel	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/Artery . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/Vein . }
fashion	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Fashion> . }
Slovene	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Slovene_language> . }
Slovene	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Slovene_language> . }
province	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Province> . }
Tamil	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Tamil_language> . }
Tamil	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Tamil_language> . }
endangered	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/conservationStatus> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#EN> . }
endangered	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/conservationStatus> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#EN> . }
noble	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Noble> . }
presenter	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Presenter> . }
Victorian Gothic	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/architecturalStyle> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Gothic_Revival_achitecture> . }
Victorian Gothic	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/architecturalStyle> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Gothic_Revival_achitecture> . }
bat left handed	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/battingSide> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Left> . }
bat left	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/battingSide> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Left> . }
Italian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Italian_language> . }
Italian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Italian_language> . }
adult actress	?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/AdultActor . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Female .
pornographic actress	?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/AdultActor . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Female .
conservatist	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Conservatism> . }
conservatist	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Conservatism> . }
protohistorical period	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ProtohistoricalPeriod> . }
Jew	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#ethnicityJews . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#ethnicityJewish . }
Jewish	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#ethnicityJews . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#ethnicityJewish . }
Jewish	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#ethnicityJews . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#ethnicityJewish . }
ambidextrous	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/shoots> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Ambidextrous> . }
